geonameid,name,latitude,longitude,admin1_code,admin2_code,population,timezone,city_id,pop_category
4501818,Forked River,39.83984,-74.19014,NJ,029,5244,America/New_York,4501818,medium
4501931,Glassboro,39.70289,-75.11184,NJ,015,19216,America/New_York,4501931,medium
4501943,Gloucester City,39.89281,-75.12041,NJ,007,11329,America/New_York,4501943,medium
4502049,Greentree,39.89706,-74.95572,NJ,007,11367,America/New_York,4502049,medium
4502093,Haddon Heights,39.87734,-75.06462,NJ,007,7514,America/New_York,4502093,medium
4502103,Haddonfield,39.8915,-75.03767,NJ,007,11414,America/New_York,4502103,medium
4502129,Hammonton,39.63651,-74.80239,NJ,001,14618,America/New_York,4502129,medium
4502434,Jackson,39.7765,-74.86238,NJ,007,54856,America/New_York,4502434,large
4502543,Kingston Estates,39.92372,-74.98795,NJ,007,5685,America/New_York,4502543,medium
4502687,Lindenwold,39.82428,-74.99767,NJ,007,17613,America/New_York,4502687,medium
4502690,Linwood,39.33984,-74.57516,NJ,001,6973,America/New_York,4502690,medium
4502820,Lumberton,39.96595,-74.80516,NJ,005,12559,America/New_York,4502820,medium
4502901,Maple Shade,39.95261,-74.99239,NJ,005,19077,America/New_York,4502901,medium
4502904,Margate City,39.32789,-74.50349,NJ,001,6237,America/New_York,4502904,medium
4502911,Marlton,39.89122,-74.92183,NJ,005,10133,America/New_York,4502911,medium
4503078,Millville,39.40206,-75.03934,NJ,011,28230,America/New_York,4503078,large
4503134,Mount Holly,39.99289,-74.78766,NJ,005,10804,America/New_York,4503134,medium
4503136,Mount Laurel,39.934,-74.891,NJ,005,41864,America/New_York,4503136,large
4503204,Mystic Island,39.54428,-74.38237,NJ,029,8493,America/New_York,4503204,medium
4503316,Northfield,39.37039,-74.55015,NJ,001,8521,America/New_York,4503316,medium
4503346,Ocean Acres,39.74345,-74.28098,NJ,029,16142,America/New_York,4503346,medium
4503351,Ocean City,39.27762,-74.5746,NJ,009,11355,America/New_York,4503351,medium
4503516,Paulsboro,39.83039,-75.24046,NJ,015,5989,America/New_York,4503516,medium
4503548,Pennsauken,39.95622,-75.05795,NJ,007,36332,America/New_York,4503548,large
4503555,Pennsville,39.65345,-75.51659,NJ,033,11888,America/New_York,4503555,medium
4503606,Pine Hill,39.78428,-74.99211,NJ,007,10510,America/New_York,4503606,medium
4503635,Pitman,39.73289,-75.13157,NJ,015,8898,America/New_York,4503635,medium
4503646,Pleasantville,39.38984,-74.52404,NJ,001,20755,America/New_York,4503646,medium
4503665,Pomona,39.47845,-74.57516,NJ,001,7124,America/New_York,4503665,medium
4503736,Ramblewood,39.92872,-74.94378,NJ,005,5907,America/New_York,4503736,medium
4503953,Runnemede,39.85234,-75.06795,NJ,007,8381,America/New_York,4503953,medium
4504048,Sewell,39.7665,-75.14434,NJ,015,37433,America/New_York,4504048,large
4504118,Sicklerville,39.71734,-74.96933,NJ,007,42891,America/New_York,4504118,large
4504164,Smithville,39.49401,-74.45709,NJ,001,7242,America/New_York,4504164,medium
4504180,Somerdale,39.844,-75.02267,NJ,007,5460,America/New_York,4504180,medium
4504186,Somers Point,39.31762,-74.5946,NJ,001,10688,America/New_York,4504186,medium
4504225,South Vineland,39.44595,-75.02879,NJ,011,58122,America/New_York,4504225,large
4504250,Springdale,39.881,-74.97,NJ,007,14518,America/New_York,4504250,medium
4504336,Stratford,39.82678,-75.01545,NJ,007,7013,America/New_York,4504336,medium
4504476,Toms River,39.95373,-74.19792,NJ,029,88791,America/New_York,4504476,large
4504598,Ventnor City,39.34039,-74.47737,NJ,001,10486,America/New_York,4504598,medium
4504616,Villas,39.02872,-74.93851,NJ,009,9483,America/New_York,4504616,medium
4504618,Vincentown,39.934,-74.74849,NJ,005,24664,America/New_York,4504618,medium
4504621,Vineland,39.48623,-75.02573,NJ,011,60818,America/New_York,4504621,large
4504856,Wildwood,38.99178,-74.81489,NJ,009,5149,America/New_York,4504856,medium
4504871,Williamstown,39.68623,-74.99517,NJ,015,15567,America/New_York,4504871,medium
4504915,Woodbury,39.83817,-75.15268,NJ,015,10020,America/New_York,4504915,medium
4505542,Athens,39.32924,-82.10126,OH,009,25044,America/New_York,4505542,large
4506008,Beavercreek,39.70923,-84.06327,OH,057,46277,America/New_York,4506008,large
4506031,Beckett Ridge,39.347,-84.43522,OH,017,9187,America/New_York,4506031,medium
4506166,Bellbrook,39.63562,-84.07077,OH,057,7053,America/New_York,4506166,medium
4506187,Belpre,39.27396,-81.5729,OH,167,6476,America/New_York,4506187,medium
4506487,Bexley,39.96895,-82.93768,OH,049,13654,America/New_York,4506487,medium
4506666,Blacklick Estates,39.90506,-82.86434,OH,049,8682,America/New_York,4506666,medium
4506754,Blue Ash,39.232,-84.37827,OH,061,12159,America/New_York,4506754,medium
4507067,Bridgetown,39.15311,-84.63717,OH,061,14407,America/New_York,4507067,medium
4507188,Brookville,39.83672,-84.41134,OH,113,5900,America/New_York,4507188,medium
4507883,Canal Winchester,39.84284,-82.80462,OH,049,7818,America/New_York,4507883,medium
4507937,Carlisle,39.582,-84.32022,OH,165,5259,America/New_York,4507937,medium
4508204,Centerville,39.62839,-84.15938,OH,113,23882,America/New_York,4508204,medium
4508465,Cheviot,39.157,-84.61328,OH,061,8295,America/New_York,4508465,medium
4508722,Cincinnati,39.12711,-84.51439,OH,061,311097,America/New_York,4508722,major
4508778,Circleville,39.60062,-82.94601,OH,129,13857,America/New_York,4508778,medium
4508885,Clayton,39.86311,-84.3605,OH,113,13146,America/New_York,4508885,medium
4509177,Columbus,39.96118,-82.99879,OH,049,913175,America/New_York,4509177,metro
4509506,Covedale,39.12117,-84.60633,OH,061,6447,America/New_York,4509506,medium
4509884,Dayton,39.75895,-84.19161,OH,113,135512,America/New_York,4509884,major
4509986,Deer Park,39.20534,-84.39466,OH,061,5682,America/New_York,4509986,medium
4510062,Dent,39.18589,-84.65134,OH,061,10497,America/New_York,4510062,medium
4510342,Dry Run,39.10423,-84.33049,OH,061,7281,America/New_York,4510342,medium
4510719,Eaton,39.74394,-84.63662,OH,135,8217,America/New_York,4510719,medium
4511064,Englewood,39.87756,-84.30217,OH,113,13460,America/New_York,4511064,medium
4511263,Fairborn,39.82089,-84.01938,OH,057,33452,America/New_York,4511263,large
4511283,Fairfield,39.34589,-84.5605,OH,017,42767,America/New_York,4511283,large
4511642,Finneytown,39.20034,-84.5205,OH,061,12741,America/New_York,4511642,medium
4512060,Forest Park,39.29034,-84.50411,OH,061,18676,America/New_York,4512060,medium
4512083,Forestville,39.07506,-84.34494,OH,061,10532,America/New_York,4512083,medium
4512203,Franklin,39.55895,-84.30411,OH,165,11783,America/New_York,4512203,medium
4512557,Geneva,39.66201,-82.43349,OH,045,6447,America/New_York,4512557,medium
4512620,Germantown,39.62617,-84.36939,OH,113,5503,America/New_York,4512620,medium
4512940,Goshen,39.23339,-84.16132,OH,025,11644,America/New_York,4512940,medium
4513057,Grandview Heights,39.97979,-83.04074,OH,049,7328,America/New_York,4513057,medium
4513394,Groesbeck,39.22311,-84.58689,OH,061,6788,America/New_York,4513394,medium
4513409,Grove City,39.88145,-83.09296,OH,049,39388,America/New_York,4513409,large
4513425,Groveport,39.8784,-82.88379,OH,049,5737,America/New_York,4513425,medium
4513575,Hamilton,39.3995,-84.56134,OH,017,62407,America/New_York,4513575,large
4513805,Harrison,39.262,-84.81995,OH,061,9897,America/New_York,4513805,medium
4514282,Hillsboro,39.20229,-83.61159,OH,071,6557,America/New_York,4514282,medium
4514746,Huber Heights,39.84395,-84.12466,OH,113,38176,America/New_York,4514746,large
4515247,Ironton,38.53675,-82.68294,OH,087,10900,America/New_York,4515247,medium
4515318,Jackson,39.05202,-82.63655,OH,079,6243,America/New_York,4515318,medium
4515813,Kenwood,39.21061,-84.36716,OH,061,6981,America/New_York,4515813,medium
4515843,Kettering,39.6895,-84.16883,OH,113,55525,America/New_York,4515843,large
4516233,Lancaster,39.71368,-82.59933,OH,045,39766,America/New_York,4516233,large
4516248,Landen,39.312,-84.28299,OH,165,6782,America/New_York,4516248,medium
4516412,Lebanon,39.43534,-84.20299,OH,165,20623,America/New_York,4516412,medium
4516701,Lincoln Village,39.95479,-83.13074,OH,049,9032,America/New_York,4516701,medium
4516989,Logan,39.54007,-82.4071,OH,073,7117,America/New_York,4516989,medium
4517009,London,39.88645,-83.44825,OH,097,10060,America/New_York,4517009,medium
4517140,Loveland,39.26895,-84.26383,OH,061,12585,America/New_York,4517140,medium
4517323,Mack,39.15811,-84.64967,OH,061,11585,America/New_York,4517323,medium
4517353,Madeira,39.19089,-84.36355,OH,061,8976,America/New_York,4517353,medium
4517586,Marietta,39.41535,-81.45484,OH,167,13900,America/New_York,4517586,medium
4517698,Mason,39.36006,-84.30994,OH,165,32662,America/New_York,4517698,large
4518188,Miamisburg,39.64284,-84.28661,OH,113,20034,America/New_York,4518188,medium
4518264,Middletown,39.51506,-84.39828,OH,017,48760,America/New_York,4518264,large
4518307,Milford,39.17534,-84.29438,OH,025,6876,America/New_York,4518307,medium
4518550,Monroe,39.44034,-84.36216,OH,017,13393,America/New_York,4518550,medium
4518596,Monfort Heights,39.18839,-84.59522,OH,061,11948,America/New_York,4518596,medium
4518597,Montgomery,39.22811,-84.35411,OH,061,10506,America/New_York,4518597,medium
4518661,Moraine,39.70617,-84.21938,OH,113,6373,America/New_York,4518661,medium
4518890,Mount Healthy,39.23367,-84.54578,OH,061,6039,America/New_York,4518890,medium
4519445,Nelsonville,39.45868,-82.23182,OH,009,5197,America/New_York,4519445,medium
4519486,New Burlington,39.2595,-84.55717,OH,061,5069,America/New_York,4519486,medium
4519497,New Carlisle,39.93617,-84.02549,OH,023,5693,America/New_York,4519497,medium
4519853,North College Hill,39.21839,-84.55078,OH,061,9332,America/New_York,4519853,medium
4519924,Northbrook,39.24645,-84.58356,OH,061,10668,America/New_York,4519924,medium
4519938,Northgate,39.25283,-84.59245,OH,061,7377,America/New_York,4519938,medium
4519950,Northridge,39.99173,-83.77854,OH,023,7572,America/New_York,4519950,medium
4519951,Northridge,39.80756,-84.19689,OH,113,8487,America/New_York,4519951,medium
4519995,Norwood,39.15561,-84.45966,OH,061,19915,America/New_York,4519995,medium
4520163,Oakwood,39.72534,-84.17411,OH,113,9052,America/New_York,4520163,medium
4520760,Oxford,39.507,-84.74523,OH,017,22104,America/New_York,4520760,medium
4520905,Pataskala,39.99562,-82.67433,OH,089,15245,America/New_York,4520905,medium
4521209,Pickerington,39.88423,-82.7535,OH,045,19745,America/New_York,4521209,medium
4521816,Portsmouth,38.73174,-82.99767,OH,145,20409,America/New_York,4521816,medium
4522228,Reading,39.22367,-84.44216,OH,061,10324,America/New_York,4522228,medium
4522411,Reynoldsburg,39.95479,-82.81212,OH,049,37158,America/New_York,4522411,large
4522586,Riverside,39.77978,-84.1241,OH,113,24972,America/New_York,4522586,medium
4524499,Sharonville,39.26811,-84.41327,OH,061,13774,America/New_York,4524499,medium
4524642,Shiloh,39.81867,-84.22855,OH,113,11272,America/New_York,4524642,medium
4525304,Springboro,39.55228,-84.23327,OH,165,18213,America/New_York,4525304,medium
4525310,Springdale,39.287,-84.48522,OH,061,11182,America/New_York,4525310,medium
4525353,Springfield,39.92423,-83.80882,OH,023,59680,America/New_York,4525353,large
4525829,Summerside,39.10478,-84.28827,OH,025,5083,America/New_York,4525829,medium
4526225,The Village of Indian Hill,39.17949,-84.33517,OH,061,5798,America/New_York,4526225,medium
4526365,Tipp City,39.95839,-84.17216,OH,109,9899,America/New_York,4526365,medium
4526469,Trenton,39.48089,-84.45772,OH,017,12281,America/New_York,4526469,medium
4526576,Trotwood,39.79728,-84.31133,OH,113,24096,America/New_York,4526576,medium
4526790,Union,39.89783,-84.30633,OH,113,6461,America/New_York,4526790,medium
4526993,Upper Arlington,39.99451,-83.06241,OH,049,34907,America/New_York,4526993,large
4527124,Vandalia,39.89061,-84.19883,OH,113,15106,America/New_York,4527124,medium
4527546,Walnut Hills,39.127,-84.48411,OH,061,6344,America/New_York,4527546,medium
4527660,Washington Court House,39.53645,-83.43908,OH,047,14019,America/New_York,4527660,medium
4527879,Wellston,39.12341,-82.53294,OH,079,5494,America/New_York,4527879,medium
4527963,West Carrollton City,39.67228,-84.25216,OH,113,13297,America/New_York,4527963,medium
4528203,Wheelersburg,38.73035,-82.85545,OH,145,6437,America/New_York,4528203,medium
4528259,White Oak,39.21311,-84.59939,OH,061,19167,America/New_York,4528259,medium
4528291,Whitehall,39.96673,-82.88546,OH,049,18694,America/New_York,4528291,medium
4528463,Wilmington,39.44534,-83.82854,OH,027,12449,America/New_York,4528463,medium
4528596,Withamsville,39.06228,-84.28827,OH,025,7021,America/New_York,4528596,medium
4528793,Wyoming,39.23117,-84.46578,OH,061,8411,America/New_York,4528793,medium
4528810,Xenia,39.68478,-83.92965,OH,057,25976,America/New_York,4528810,large
4528923,Zanesville,39.94035,-82.01319,OH,119,25498,America/New_York,4528923,large
4529096,Ada,34.77453,-96.67834,OK,123,17303,America/Chicago,4529096,medium
4529292,Altus,34.63813,-99.33398,OK,065,19214,America/Chicago,4529292,medium
4529308,Alva,36.80499,-98.66718,OK,151,5180,America/Chicago,4529308,medium
4529353,Anadarko,35.07256,-98.24366,OK,015,6717,America/Chicago,4529353,medium
4529469,Ardmore,34.17426,-97.14363,OK,019,25176,America/Chicago,4529469,large
4529987,Bartlesville,36.74731,-95.98082,OK,147,36595,America/Chicago,4529987,large
4530372,Bethany,35.51867,-97.63226,OK,109,19589,America/Chicago,4530372,medium
4530801,Bixby,35.94204,-95.88332,OK,143,24657,America/Chicago,4530801,medium
4530866,Blackwell,36.80448,-97.28282,OK,071,6875,America/Chicago,4530866,medium
4530883,Blanchard,35.13784,-97.65809,OK,087,8280,America/Chicago,4530883,medium
4531405,Broken Arrow,36.0526,-95.79082,OK,143,106563,America/Chicago,4531405,major
4532493,Catoosa,36.18899,-95.74582,OK,131,7146,America/Chicago,4532493,medium
4533029,Chickasha,35.05257,-97.93643,OK,051,16488,America/Chicago,4533029,medium
4533130,Choctaw,35.49756,-97.26892,OK,109,12179,America/Chicago,4533130,medium
4533580,Claremore,36.3126,-95.61609,OK,131,18997,America/Chicago,4533580,medium
4533738,Clinton,35.51561,-98.96731,OK,039,9565,America/Chicago,4533738,medium
4533909,Collinsville,36.36454,-95.83888,OK,143,6492,America/Chicago,4533909,medium
4534386,Coweta,35.95177,-95.65081,OK,145,9559,America/Chicago,4534386,medium
4534659,Cushing,35.98506,-96.76697,OK,119,7867,America/Chicago,4534659,medium
4534934,Del City,35.44201,-97.44087,OK,109,22022,America/Chicago,4534934,medium
4535389,Duncan,34.5023,-97.95781,OK,137,23231,America/Chicago,4535389,medium
4535414,Durant,33.99399,-96.37082,OK,013,17286,America/Chicago,4535414,medium
4535740,Edmond,35.65283,-97.4781,OK,109,90092,America/Chicago,4535740,large
4535783,El Reno,35.53227,-97.95505,OK,017,18516,America/Chicago,4535783,medium
4535823,Elk City,35.41199,-99.40426,OK,009,12717,America/Chicago,4535823,medium
4535961,Enid,36.39559,-97.87839,OK,047,51776,America/Chicago,4535961,large
4537641,Glenpool,35.95537,-96.00888,OK,143,13225,America/Chicago,4537641,medium
4538126,Grove,36.59369,-94.76912,OK,041,6751,America/Chicago,4538126,medium
4538142,Guthrie,35.87894,-97.42532,OK,083,11270,America/Chicago,4538142,medium
4538346,Harrah,35.48951,-97.16364,OK,109,5891,America/Chicago,4538346,medium
4538577,Henryetta,35.43983,-95.98194,OK,111,5765,America/Chicago,4538577,medium
4538869,Holdenville,35.08036,-96.39918,OK,063,5750,America/Chicago,4538869,medium
4539145,Hugo,34.01066,-95.50968,OK,023,5224,America/Chicago,4539145,medium
4539224,Idabel,33.89566,-94.82633,OK,089,7007,America/Chicago,4539224,medium
4539615,Jenks,36.02287,-95.96833,OK,143,20740,America/Chicago,4539615,medium
4540737,Lawton,34.60869,-98.39033,OK,031,96655,America/Chicago,4540737,large
4541625,Lone Grove,34.17537,-97.26279,OK,019,5213,America/Chicago,4541625,medium
4542367,McAlester,34.93343,-95.76971,OK,121,18310,America/Chicago,4542367,medium
4542692,Miami,36.87451,-94.87746,OK,115,13611,America/Chicago,4542692,medium
4542765,Midwest City,35.44951,-97.3967,OK,109,57249,America/Chicago,4542765,large
4542975,Moore,35.33951,-97.4867,OK,027,60451,America/Chicago,4542975,large
4543338,Muskogee,35.74788,-95.36969,OK,101,38456,America/Chicago,4543338,large
4543352,Mustang,35.38423,-97.72449,OK,017,20226,America/Chicago,4543352,medium
4543622,Newcastle,35.24729,-97.59976,OK,087,9438,America/Chicago,4543622,medium
4543733,Noble,35.13924,-97.39475,OK,027,6666,America/Chicago,4543733,medium
4543762,Norman,35.22257,-97.43948,OK,027,128026,America/Chicago,4543762,major
4544349,Oklahoma City,35.46756,-97.51643,OK,109,681054,America/Chicago,4544349,metro
4544383,Okmulgee,35.62344,-95.96055,OK,111,12244,America/Chicago,4544383,medium
4547407,Owasso,36.26954,-95.85471,OK,143,34542,America/Chicago,4547407,large
4547690,Pauls Valley,34.74008,-97.22225,OK,049,6152,America/Chicago,4547690,medium
4547861,Perry,36.28949,-97.2881,OK,103,5097,America/Chicago,4547861,medium
4547969,Piedmont,35.642,-97.74643,OK,017,7118,America/Chicago,4547969,medium
4548267,Ponca City,36.70698,-97.08559,OK,071,24758,America/Chicago,4548267,medium
4548363,Poteau,35.05371,-94.62356,OK,079,8732,America/Chicago,4548363,medium
4548516,Pryor,36.30843,-95.31691,OK,097,8708,America/Chicago,4548516,medium
4548560,Purcell,35.01368,-97.36114,OK,087,6370,America/Chicago,4548560,medium
4550374,Sallisaw,35.46037,-94.78745,OK,135,8596,America/Chicago,4550374,medium
4550659,Sand Springs,36.13981,-96.10889,OK,143,19783,America/Chicago,4550659,medium
4550881,Sapulpa,35.9987,-96.11417,OK,037,20579,America/Chicago,4550881,medium
4551042,Seminole,35.22452,-96.67057,OK,133,7522,America/Chicago,4551042,medium
4551177,Shawnee,35.32729,-96.9253,OK,125,31286,America/Chicago,4551177,large
4551408,Skiatook,36.36842,-96.00138,OK,113,7880,America/Chicago,4551408,medium
4552215,Stillwater,36.11561,-97.05837,OK,119,48967,America/Chicago,4552215,large
4552519,Sulphur,34.50787,-96.96835,OK,099,5097,America/Chicago,4552519,medium
4552707,Tahlequah,35.91537,-94.96996,OK,021,16598,America/Chicago,4552707,medium
4552820,Tecumseh,35.25785,-96.93669,OK,125,6630,America/Chicago,4552820,medium
4552969,The Village,35.56089,-97.55143,OK,109,9400,America/Chicago,4552969,medium
4553433,Tulsa,36.15398,-95.99277,OK,143,413066,America/Chicago,4553433,major
4553574,Tuttle,35.29089,-97.81227,OK,051,6805,America/Chicago,4553574,medium
4554496,Vinita,36.63869,-95.15413,OK,035,5643,America/Chicago,4554496,medium
4554548,Wagoner,35.95954,-95.36941,OK,145,8713,America/Chicago,4554548,medium
4554687,Warr Acres,35.52256,-97.61893,OK,109,10431,America/Chicago,4554687,medium
4554858,Weatherford,35.52616,-98.70757,OK,039,12126,America/Chicago,4554858,medium
